
day,entity,product,price_tier,anticipation_method,payment_method,installments,amount_transacted,quantity_transactions,quantity_of_merchants
2025-02-18,PJ,tap,intermediary,D1Anticipation,credit,8,24339.36,10,5
2025-02-18,PJ,link,intermediary,D0/Nitro,credit,8,3500,2,2
2025-02-18,PJ,tap,domination,D1Anticipation,credit,8,21373.49,6,5
2025-02-18,PF,tap,intermediary,D1Anticipation,credit,8,3535.22,3,3
2025-02-18,PJ,tap,aggressive,D1Anticipation,credit,8,27416.32,10,9
2025-02-18,PJ,link,aggressive,D1Anticipation,credit,8,66260.58,26,23
2025-02-18,PF,link,aggressive,D1Anticipation,credit,8,900,1,1
2025-02-18,PJ,link,normal,D0/Nitro,credit,8,94870.86,61,61
2025-02-18,PJ,pos,aggressive,D0/Nitro,credit,8,13160,5,5
2025-02-18,PJ,tap,normal,D0/Nitro,credit,8,59902.58,41,39
2025-02-18,PF,link,normal,D1Anticipation,credit,8,206887.8,145,143
2025-02-18,PJ,pos,aggressive,D1Anticipation,credit,8,407581.62,160,138
2025-02-18,PJ,tap,normal,D1Anticipation,credit,8,498622.33,202,191
2025-02-18,PF,tap,aggressive,D1Anticipation,credit,9,3450,1,1
2025-02-18,PJ,tap,normal,D0/Nitro,credit,9,21586.25,12,12
2025-02-18,PJ,pos,aggressive,D1Anticipation,credit,9,68657.26,28,24
2025-02-18,PJ,pos,normal,D1Anticipation,credit,9,317819.93,116,111
2025-02-18,PJ,tap,normal,D1Anticipation,credit,9,146772.52,46,44
2025-02-18,PF,tap,intermediary,D1Anticipation,credit,9,6258.16,3,3
2025-02-18,PF,pos,normal,D1Anticipation,credit,9,6418.2,2,2
2025-02-18,PJ,link,normal,D1Anticipation,credit,9,46231.23,26,26
2025-02-18,PJ,link,intermediary,D0/Nitro,credit,9,918,1,1
2025-02-18,PF,tap,normal,D0/Nitro,credit,9,144236.91,130,123
2025-02-18,PJ,link,intermediary,D1Anticipation,credit,9,2867.66,2,2
2025-02-18,PJ,tap,aggressive,D1Anticipation,credit,9,12010.06,2,2
2025-02-18,PF,link,normal,D0/Nitro,credit,9,58492.03,51,50
2025-02-18,PF,tap,normal,D1Anticipation,credit,9,409519.43,250,239
2025-02-18,PF,link,normal,D1Anticipation,credit,9,54198.9,41,40
2025-02-18,PJ,pos,domination,D1Anticipation,credit,9,27057.06,14,11
2025-02-18,PJ,pos,normal,D0/Nitro,credit,9,15939.13,8,8
2025-02-18,PJ,tap,domination,D1Anticipation,credit,9,1259,1,1
2025-02-18,PJ,pos,intermediary,D1Anticipation,credit,9,8846.31,7,7
2025-02-18,PJ,link,domination,D1Anticipation,credit,9,6850.85,3,3
2025-02-18,PJ,link,normal,D0/Nitro,credit,9,26871.06,20,20
2025-02-18,PF,tap,aggressive,D0/Nitro,credit,9,600.17,1,1
2025-02-18,PJ,tap,intermediary,D1Anticipation,credit,9,3250,1,1
2025-02-18,PJ,pos,aggressive,D1Anticipation,credit,10,2491653.5,832,707
2025-02-18,PF,tap,normal,D0/Nitro,credit,10,2050972.41,1436,1339
2025-02-18,PJ,tap,normal,D0/Nitro,credit,10,319891.83,161,149
2025-02-18,PF,link,normal,D0/Nitro,credit,10,766628.64,503,494
2025-02-18,PJ,pos,normal,D0/Nitro,credit,10,398171.29,198,177
2025-02-18,PJ,tap,intermediary,D1Anticipation,credit,10,215561.06,61,46
2025-02-18,PF,tap,domination,D1Anticipation,credit,10,4800,2,2
2025-02-18,PF,pos,intermediary,D1Anticipation,credit,10,8683.7,4,1
2025-02-18,PJ,tap,aggressive,D0/Nitro,credit,10,19130,4,3
2025-02-18,PJ,pos,intermediary,D1Anticipation,credit,10,2227727.83,648,485
2025-02-18,PF,tap,normal,D1Anticipation,credit,10,5539536.83,3104,2902
2025-02-18,PF,link,intermediary,D0/Nitro,credit,10,2178.92,1,1
2025-02-18,PJ,link,domination,D0/Nitro,credit,10,11523,7,3
2025-02-18,PJ,link,intermediary,D1Anticipation,credit,10,274250.7,75,65
2025-02-18,PJ,link,intermediary,D0/Nitro,credit,10,15318,7,7
2025-02-18,PF,pos,normal,D1Anticipation,credit,10,48594.46,27,25
2025-02-18,PF,pos,normal,D0/Nitro,credit,10,8260,5,5
2025-02-18,PJ,pos,intermediary,D0/Nitro,credit,10,26477.15,7,7
2025-02-18,PJ,tap,normal,D1Anticipation,credit,10,2981417.03,953,881
2025-02-18,PF,tap,aggressive,D1Anticipation,credit,10,19621.16,10,9
2025-02-18,PJ,tap,intermediary,D0/Nitro,credit,10,4567.5,1,1
2025-02-18,PJ,link,domination,D1Anticipation,credit,10,238020.12,51,37
2025-02-18,PJ,link,aggressive,D0/Nitro,credit,10,23437.77,14,13
2025-02-18,PJ,tap,aggressive,D1Anticipation,credit,10,401161.67,114,95
2025-02-18,PJ,pos,normal,D1Anticipation,credit,10,7900173.52,3046,2759
2025-02-18,PF,link,normal,D1Anticipation,credit,10,690556.86,460,451
2025-02-18,PJ,tap,domination,D1Anticipation,credit,10,210238.63,28,23
2025-02-18,PF,link,aggressive,D0/Nitro,credit,10,1570,1,1
2025-02-18,PJ,pos,domination,D1Anticipation,credit,10,1661770.02,503,330
2025-02-18,PJ,link,normal,D1Anticipation,credit,10,1340089.77,569,529
2025-02-18,PJ,link,aggressive,D1Anticipation,credit,10,209662,89,82
2025-02-18,PJ,pos,aggressive,D0/Nitro,credit,10,53165.65,19,18
2025-02-18,PJ,pos,domination,D0/Nitro,credit,10,7733.55,6,4
2025-02-18,PF,tap,intermediary,D1Anticipation,credit,10,10327.66,3,2
2025-02-18,PJ,link,normal,D0/Nitro,credit,10,370470.22,214,205
2025-02-18,PJ,link,normal,D1Anticipation,credit,11,45727.19,12,12
2025-02-18,PJ,tap,aggressive,D1Anticipation,credit,11,8922.83,2,2
2025-02-18,PJ,pos,aggressive,D1Anticipation,credit,11,17965.71,3,3
2025-02-18,PJ,link,domination,D0/Nitro,credit,11,2900,1,1
2025-02-18,PJ,link,normal,D0/Nitro,credit,11,3890.48,3,3
2025-02-18,PF,tap,normal,D1Anticipation,credit,11,134178.54,77,70
2025-02-18,PF,link,normal,D1Anticipation,credit,11,12908.43,10,10
2025-02-18,PJ,link,aggressive,D1Anticipation,credit,11,8069.33,2,2
2025-02-18,PF,tap,aggressive,D1Anticipation,credit,11,3300,1,1
2025-02-18,PJ,pos,domination,D1Anticipation,credit,11,23888.2,4,4
2025-02-18,PJ,pos,normal,D1Anticipation,credit,11,147540.76,30,28
2025-02-18,PJ,tap,normal,D1Anticipation,credit,11,32538.47,12,12
2025-02-18,PJ,tap,normal,D0/Nitro,credit,11,10004.34,3,3
2025-02-18,PJ,link,intermediary,D1Anticipation,credit,11,3447.66,4,4
2025-02-18,PF,link,normal,D0/Nitro,credit,11,25287.44,20,20
2025-02-18,PF,tap,normal,D0/Nitro,credit,11,46589.03,35,35
2025-02-18,PF,link,aggressive,D0/Nitro,credit,11,857.74,1,1
2025-02-18,PJ,pos,intermediary,D1Anticipation,credit,11,21437.86,4,4
2025-02-18,PF,link,intermediary,D0/Nitro,credit,12,3078.44,1,1
2025-02-18,PJ,tap,aggressive,D1Anticipation,credit,12,406265.11,62,54
2025-02-18,PJ,pos,normal,D0/Nitro,credit,12,171141.5,77,68
2025-02-18,PF,link,intermediary,D1Anticipation,credit,12,1080,1,1
2025-02-18,PJ,tap,domination,D1Anticipation,credit,12,230212.49,37,34
2025-02-18,PJ,link,intermediary,D0/Nitro,credit,12,22451.24,11,8
2025-02-18,PJ,tap,normal,D1Anticipation,credit,12,2309212.02,519,455
2025-02-18,PJ,link,domination,D0/Nitro,credit,12,9042.15,3,1
2025-02-18,PJ,tap,intermediary,D0/Nitro,credit,12,20000,1,1
2025-02-18,PJ,pos,domination,D0/Nitro,credit,12,7837.5,6,2
2025-02-18,PF,tap,normal,D1Anticipation,credit,12,3773793.56,1778,1607
2025-02-18,PJ,pos,aggressive,D1Anticipation,credit,12,1267591.47,364,298
2025-02-18,PF,link,normal,D0/Nitro,credit,12,588569.67,519,501
2025-02-18,PJ,link,normal,D0/Nitro,credit,12,265704.56,168,160
2025-02-18,PJ,pos,aggressive,D0/Nitro,credit,12,35880.82,9,9
2025-02-18,PF,tap,aggressive,D0/Nitro,credit,12,4762.76,3,3
2025-02-18,PJ,link,aggressive,D1Anticipation,credit,12,265191.6,72,62
2025-02-18,PJ,link,domination,D1Anticipation,credit,12,139430.26,46,25
2025-02-18,PJ,pos,domination,D1Anticipation,credit,12,1326585.62,339,205
2025-02-18,PF,tap,aggressive,D1Anticipation,credit,12,20723.68,6,6
2025-02-18,PF,link,aggressive,D1Anticipation,credit,12,1059.91,1,1
2025-02-18,PJ,pos,normal,D1Anticipation,credit,12,5132474.57,1222,1060
2025-02-18,PJ,link,normal,D1Anticipation,credit,12,1089579.44,390,373
2025-02-18,PJ,link,intermediary,D1Anticipation,credit,12,77003.32,29,28
2025-02-18,PF,tap,normal,D0/Nitro,credit,12,1599783.59,1016,931
2025-02-18,PJ,pos,intermediary,D1Anticipation,credit,12,1048444.17,256,206
2025-02-18,PJ,tap,intermediary,D1Anticipation,credit,12,518979.5,48,39
2025-02-18,PJ,link,aggressive,D0/Nitro,credit,12,24879.58,12,12
2025-02-18,PF,pos,normal,D1Anticipation,credit,12,27635.79,11,10
2025-02-18,PF,tap,intermediary,D1Anticipation,credit,12,7520,2,2
2025-02-18,PF,link,normal,D1Anticipation,credit,12,509108.36,329,319
2025-02-18,PJ,tap,normal,D0/Nitro,credit,12,224661.76,101,92
2025-02-18,PJ,pos,intermediary,D0/Nitro,credit,12,1364,1,1
2025-02-19,PF,link,normal,D0/Nitro,credit,1,1406590.22,6808,6262
2025-02-19,PF,pos,normal,D1Anticipation,credit,1,61026,864,468
2025-02-19,PJ,pos,intermediary,D1Anticipation,debit,1,2050691.33,35605,3454
2025-02-19,PF,tap,normal,D0/Nitro,debit,1,2499457.89,46107,29376
2025-02-19,PF,tap,normal,D1Anticipation,debit,1,684470.94,16175,10075
2025-02-19,PJ,tap,normal,D1Anticipation,debit,1,352170.75,5577,3591
2025-02-19,PJ,tap,aggressive,D0/Nitro,debit,1,6658,33,23
2025-02-19,PF,tap,domination,D1Anticipation,debit,1,227.1,13,4
2025-02-19,PJ,pos,domination,D1Anticipation,credit,1,1364083.13,9104,1285
2025-02-19,PJ,link,aggressive,D1Anticipation,credit,1,253826.51,435,339
2025-02-19,PF,pos,normal,D0/Nitro,credit,1,18451.48,330,169
2025-02-19,PJ,tap,aggressive,D0/Nitro,credit,1,62265.93,80,60
2025-02-19,PF,link,intermediary,D1Anticipation,credit,1,5158.79,3,3
2025-02-19,PJ,tap,aggressive,D1Anticipation,debit,1,35424.56,192,122
2025-02-19,PF,pos,intermediary,D1Anticipation,debit,1,309.34,14,2
2025-02-19,PJ,pix,intermediary,Pix,uninformed,1,1976468.71,26728,2704
2025-02-19,PJ,pos,intermediary,D1Anticipation,credit,1,1767371.63,18168,3249
2025-02-19,PJ,tap,normal,D0/Nitro,debit,1,339932.08,5090,3244
2025-02-19,PJ,tap,aggressive,D1Anticipation,credit,1,392871.73,394,276
2025-02-19,PF,tap,aggressive,D1Anticipation,debit,1,635.18,11,8
2025-02-19,PJ,link,aggressive,D0/Nitro,credit,1,35523.47,44,34
2025-02-19,PF,pos,aggressive,D1Anticipation,credit,1,613.96,18,7
2025-02-19,PF,pix,normal,Pix,uninformed,1,2536022.19,26211,12511
2025-02-19,PF,tap,domination,D1Anticipation,credit,1,94.32,4,2
2025-02-19,PJ,pos,normal,D1Anticipation,debit,1,12380003.85,309499,79629
2025-02-19,PJ,link,intermediary,D0/Nitro,credit,1,17754.27,13,11
2025-02-19,PJ,pos,normal,D1Anticipation,credit,1,11674397.42,164359,71910
2025-02-19,PJ,pos,domination,D1Anticipation,debit,1,1400153.18,17011,1338
2025-02-19,PJ,tap,normal,D0/Nitro,credit,1,1354785.17,6698,5326
2025-02-19,PF,tap,aggressive,D1Anticipation,credit,1,30617.86,48,36
2025-02-19,PF,bank_slip,normal,Bank Slip,uninformed,1,154389.2,292,240
2025-02-19,PJ,tap,intermediary,D1Anticipation,credit,1,287948.32,147,101
2025-02-19,PJ,tap,domination,D1Anticipation,credit,1,49875.93,57,42
2025-02-19,PJ,link,domination,D0/Nitro,credit,1,11817.25,7,7
2025-02-19,PF,pos,aggressive,D1Anticipation,debit,1,1389.08,47,8
2025-02-19,PF,tap,aggressive,D0/Nitro,credit,1,4009.52,43,27
2025-02-19,PJ,tap,intermediary,D1Anticipation,debit,1,5785.06,66,42
2025-02-19,PJ,pos,aggressive,D0/Nitro,debit,1,206411.99,5468,526
2025-02-19,PJ,pix,domination,Pix,uninformed,1,1735661.17,13190,1147
2025-02-19,PJ,pos,aggressive,D1Anticipation,credit,1,2954065.21,36627,8445
2025-02-19,PF,pos,normal,D1Anticipation,debit,1,54386.85,1730,517
2025-02-19,PJ,pos,domination,D0/Nitro,credit,1,27918.92,292,51
2025-02-19,PJ,link,domination,D1Anticipation,credit,1,74657.86,81,63
2025-02-19,PJ,pos,intermediary,D0/Nitro,credit,1,64072.88,918,144
2025-02-19,PF,pix,intermediary,Pix,uninformed,1,5866.44,34,9
2025-02-19,PF,tap,intermediary,D1Anticipation,debit,1,1046,12,5
2025-02-19,PF,tap,domination,D0/Nitro,debit,1,43.56,3,3
2025-02-19,PJ,link,normal,D0/Nitro,credit,1,610315.31,1704,1557
2025-02-19,PJ,pos,intermediary,D0/Nitro,debit,1,98750.32,2603,158
2025-02-19,PF,link,intermediary,D0/Nitro,credit,1,337,2,1
2025-02-19,PJ,pix,normal,Pix,uninformed,1,18096477.7,385476,73360
2025-02-19,PJ,pos,normal,D0/Nitro,credit,1,1821832.47,27586,11468
2025-02-19,PJ,pos,aggressive,D0/Nitro,credit,1,186682.31,2388,478
2025-02-19,PF,pix,domination,Pix,uninformed,1,113.49,12,4
2025-02-19,PF,tap,domination,D0/Nitro,credit,1,586.33,6,6
2025-02-19,PJ,pos,aggressive,D1Anticipation,debit,1,3459109.91,72005,9002
2025-02-19,PF,link,domination,D0/Nitro,credit,1,100,1,1
2025-02-19,PJ,pix,aggressive,Pix,uninformed,1,3187913.9,53833,6890
2025-02-19,PJ,pos,domination,D0/Nitro,debit,1,61559.99,703,58
2025-02-19,PJ,tap,normal,D1Anticipation,credit,1,2297158.95,9076,7200
2025-02-19,PJ,tap,intermediary,D0/Nitro,credit,1,26097.84,15,13
2025-02-19,PF,link,aggressive,D1Anticipation,credit,1,1495.02,7,7
2025-02-19,PJ,link,intermediary,D1Anticipation,credit,1,102465.22,165,142
2025-02-19,PJ,tap,domination,D0/Nitro,credit,1,10900.61,8,7
2025-02-19,PJ,bank_slip,intermediary,Bank Slip,uninformed,1,2786.4,6,3
2025-02-19,PF,tap,intermediary,D1Anticipation,credit,1,48969.18,14,12
2025-02-19,PF,pos,normal,D0/Nitro,debit,1,26302.91,832,233
2025-02-19,PF,tap,intermediary,D0/Nitro,debit,1,315.86,8,7
2025-02-19,PF,tap,intermediary,D0/Nitro,credit,1,1148.33,9,7
2025-02-19,PF,tap,aggressive,D0/Nitro,debit,1,2582.72,19,12
2025-02-19,PF,tap,normal,D1Anticipation,credit,1,4904814.96,22949,18551
2025-02-19,PJ,bank_slip,domination,Bank Slip,uninformed,1,3816.73,6,6
2025-02-19,PJ,link,normal,D1Anticipation,credit,1,1501191.29,4391,3908
2025-02-19,PF,pos,intermediary,D1Anticipation,credit,1,488.08,10,3
2025-02-19,PF,pix,aggressive,Pix,uninformed,1,6800.91,102,22
2025-02-19,PJ,bank_slip,aggressive,Bank Slip,uninformed,1,13595.01,17,14
2025-02-19,PJ,tap,domination,D1Anticipation,debit,1,6518,17,12
2025-02-19,PF,link,aggressive,D0/Nitro,credit,1,1280,3,3
2025-02-19,PJ,bank_slip,normal,Bank Slip,uninformed,1,269301,349,246
2025-02-19,PF,link,normal,D1Anticipation,credit,1,849607.3,3272,3050
2025-02-19,PF,tap,normal,D0/Nitro,credit,1,8311230.14,59483,45946
2025-02-19,PJ,tap,intermediary,D0/Nitro,debit,1,717.35,18,7
2025-02-19,PJ,pos,normal,D0/Nitro,debit,1,2161812.72,68077,14048
2025-02-19,PJ,pos,aggressive,D1Anticipation,credit,2,1207434.24,3479,2583
2025-02-19,PJ,pos,normal,D0/Nitro,credit,2,520760.58,1551,1396
2025-02-19,PJ,tap,normal,D0/Nitro,credit,2,348223.62,766,720
2025-02-19,PF,tap,intermediary,D0/Nitro,credit,2,2437,2,2
2025-02-19,PJ,link,intermediary,D0/Nitro,credit,2,5588.91,12,11
2025-02-19,PJ,link,aggressive,D0/Nitro,credit,2,22291.52,26,23
2025-02-19,PF,tap,intermediary,D1Anticipation,credit,2,4156.11,5,4
2025-02-19,PF,tap,aggressive,D0/Nitro,credit,2,278.32,3,3
2025-02-19,PJ,pos,domination,D0/Nitro,credit,2,9631.27,27,16
2025-02-19,PF,pos,normal,D1Anticipation,credit,2,31844.99,95,88
2025-02-19,PF,link,normal,D0/Nitro,credit,2,845820.81,2689,2616
2025-02-19,PJ,link,normal,D1Anticipation,credit,2,1542660.04,3647,3331
2025-02-19,PJ,tap,aggressive,D0/Nitro,credit,2,6096.21,10,10
2025-02-19,PF,tap,normal,D0/Nitro,credit,2,2395716.31,7515,6998
2025-02-19,PJ,tap,aggressive,D1Anticipation,credit,2,129906.17,112,104
2025-02-19,PJ,tap,intermediary,D1Anticipation,credit,2,73668.08,37,31
2025-02-19,PF,link,aggressive,D1Anticipation,credit,2,1745.22,7,7
2025-02-19,PF,tap,domination,D1Anticipation,credit,2,820,1,1
2025-02-19,PF,pos,normal,D0/Nitro,credit,2,8530.85,20,17
2025-02-19,PJ,pos,normal,D1Anticipation,credit,2,5143304.99,17512,15170
2025-02-19,PJ,pos,intermediary,D0/Nitro,credit,2,15063.25,41,32
2025-02-19,PF,tap,aggressive,D1Anticipation,credit,2,1246.45,5,5
2025-02-19,PJ,pos,domination,D1Anticipation,credit,2,387275.72,977,560
2025-02-19,PF,tap,domination,D0/Nitro,credit,2,739.5,3,3
2025-02-19,PJ,pos,aggressive,D0/Nitro,credit,2,44176.67,111,88
2025-02-19,PJ,link,domination,D0/Nitro,credit,2,2955.97,6,4
2025-02-19,PF,link,intermediary,D0/Nitro,credit,2,212.07,2,2
2025-02-19,PJ,tap,normal,D1Anticipation,credit,2,1053615.35,1788,1703
2025-02-19,PJ,tap,domination,D1Anticipation,credit,2,50113.21,17,14
2025-02-19,PF,pos,aggressive,D1Anticipation,credit,2,1568.6,4,3
2025-02-19,PJ,link,domination,D1Anticipation,credit,2,105242.77,82,70
2025-02-19,PF,link,aggressive,D0/Nitro,credit,2,1609.68,5,4
2025-02-19,PF,tap,normal,D1Anticipation,credit,2,2059329.4,4547,4344
2025-02-19,PF,link,intermediary,D1Anticipation,credit,2,5,1,1
2025-02-19,PJ,link,normal,D0/Nitro,credit,2,332805.35,777,729
2025-02-19,PF,link,domination,D1Anticipation,credit,2,140,1,1
2025-02-19,PF,pos,intermediary,D1Anticipation,credit,2,373.87,3,2
2025-02-19,PJ,link,aggressive,D1Anticipation,credit,2,238029.45,433,328
2025-02-19,PJ,link,intermediary,D1Anticipation,credit,2,143342.52,195,154
2025-02-19,PF,link,normal,D1Anticipation,credit,2,855595.78,2643,2511
2025-02-19,PJ,pos,intermediary,D1Anticipation,credit,2,666005.09,1857,1239
2025-02-19,PF,tap,normal,D1Anticipation,credit,3,2571857.53,3726,3579
2025-02-19,PJ,tap,intermediary,D1Anticipation,credit,3,31530.39,31,29
2025-02-19,PF,pos,normal,D0/Nitro,credit,3,9504.69,11,11
2025-02-19,PJ,pos,aggressive,D1Anticipation,credit,3,1785049.43,2539,1963
2025-02-19,PJ,tap,aggressive,D1Anticipation,credit,3,115319.96,102,94
2025-02-19,PJ,link,domination,D1Anticipation,credit,3,256846.61,179,110
2025-02-19,PF,tap,aggressive,D1Anticipation,credit,3,2782,3,3
2025-02-19,PF,link,normal,D0/Nitro,credit,3,883196.62,1799,1750
2025-02-19,PJ,link,intermediary,D0/Nitro,credit,3,12596.85,17,12
2025-02-19,PF,link,intermediary,D1Anticipation,credit,3,386.32,1,1
2025-02-19,PJ,link,normal,D1Anticipation,credit,3,2481853.96,3651,3289
2025-02-19,PJ,link,normal,D0/Nitro,credit,3,418384.57,627,593
2025-02-19,PF,link,normal,D1Anticipation,credit,3,1216636.29,2256,2146
2025-02-19,PJ,link,aggressive,D1Anticipation,credit,3,482313.64,563,383
2025-02-19,PJ,tap,domination,D1Anticipation,credit,3,18695.99,12,11
2025-02-19,PF,pos,aggressive,D1Anticipation,credit,3,231.17,1,1
2025-02-19,PJ,pos,intermediary,D0/Nitro,credit,3,10848.47,16,14
2025-02-19,PJ,link,intermediary,D1Anticipation,credit,3,309287.52,273,183
2025-02-19,PF,pos,normal,D1Anticipation,credit,3,32568.67,69,63
2025-02-19,PF,tap,aggressive,D0/Nitro,credit,3,5087.71,3,3
2025-02-19,PJ,pos,domination,D1Anticipation,credit,3,611632.77,784,505
2025-02-19,PJ,tap,normal,D1Anticipation,credit,3,1303459,1428,1378
2025-02-19,PJ,pos,normal,D0/Nitro,credit,3,454370.33,806,733
2025-02-19,PF,tap,normal,D0/Nitro,credit,3,1966832.83,3907,3694
2025-02-19,PF,pos,intermediary,D1Anticipation,credit,3,2235,2,1
2025-02-19,PJ,link,aggressive,D0/Nitro,credit,3,22421.46,21,20
2025-02-19,PF,tap,intermediary,D1Anticipation,credit,3,876.83,2,2
2025-02-19,PF,link,intermediary,D0/Nitro,credit,3,1140,2,2
2025-02-19,PJ,tap,aggressive,D0/Nitro,credit,3,10168.6,6,6
2025-02-19,PJ,pos,normal,D1Anticipation,credit,3,6327750.67,11349,10169
2025-02-19,PF,link,domination,D1Anticipation,credit,3,1258.21,2,2
2025-02-19,PJ,pos,aggressive,D0/Nitro,credit,3,43748.02,61,47
2025-02-19,PJ,link,domination,D0/Nitro,credit,3,6924.4,6,3
2025-02-19,PF,link,aggressive,D1Anticipation,credit,3,5153.55,11,10
2025-02-19,PJ,pos,intermediary,D1Anticipation,credit,3,939139,1308,932
2025-02-19,PJ,tap,normal,D0/Nitro,credit,3,327040.91,469,451
2025-02-19,PF,tap,domination,D0/Nitro,credit,3,3470,1,1
2025-02-19,PJ,pos,domination,D0/Nitro,credit,3,5334.65,14,13
2025-02-19,PJ,tap,intermediary,D0/Nitro,credit,3,627,1,1
2025-02-19,PF,link,aggressive,D0/Nitro,credit,3,1600,1,1
2025-02-19,PF,tap,aggressive,D0/Nitro,credit,4,3516.85,3,3
2025-02-19,PJ,tap,domination,D1Anticipation,credit,4,61470.72,11,11
2025-02-19,PJ,pos,intermediary,D0/Nitro,credit,4,7236.13,7,6
2025-02-19,PF,tap,normal,D0/Nitro,credit,4,1680948.8,2436,2356
2025-02-19,PJ,link,normal,D1Anticipation,credit,4,1477743.87,1523,1433
2025-02-19,PF,link,normal,D1Anticipation,credit,4,809026.3,1181,1142
2025-02-19,PJ,pos,normal,D1Anticipation,credit,4,4448547.74,4858,4505
2025-02-19,PJ,pos,normal,D0/Nitro,credit,4,316242.28,342,317
2025-02-19,PJ,link,intermediary,D1Anticipation,credit,4,224081.23,106,88
2025-02-19,PJ,pos,aggressive,D0/Nitro,credit,4,13563.03,22,20
2025-02-19,PF,pos,intermediary,D1Anticipation,credit,4,151,1,1
2025-02-19,PJ,link,aggressive,D0/Nitro,credit,4,16856.11,14,14
2025-02-19,PJ,pos,domination,D1Anticipation,credit,4,556201.79,385,286
2025-02-19,PJ,link,aggressive,D1Anticipation,credit,4,240579.33,210,182
2025-02-19,PF,pos,normal,D1Anticipation,credit,4,23494.94,36,35
2025-02-19,PJ,tap,intermediary,D1Anticipation,credit,4,95170.25,26,21
2025-02-19,PJ,tap,normal,D1Anticipation,credit,4,1026312.26,799,762
2025-02-19,PJ,link,intermediary,D0/Nitro,credit,4,4665.89,5,5
2025-02-19,PF,link,aggressive,D0/Nitro,credit,4,820,2,2
2025-02-19,PJ,tap,domination,D0/Nitro,credit,4,401.19,2,2
2025-02-19,PF,tap,intermediary,D0/Nitro,credit,4,3451.85,1,1
2025-02-19,PF,link,intermediary,D1Anticipation,credit,4,868.72,1,1
2025-02-19,PF,link,normal,D0/Nitro,credit,4,667953.3,958,947
2025-02-19,PF,link,domination,D1Anticipation,credit,4,1455.26,2,2
2025-02-19,PF,pos,normal,D0/Nitro,credit,4,1200,2,2
2025-02-19,PJ,pos,intermediary,D1Anticipation,credit,4,629638,585,500
2025-02-19,PF,tap,normal,D1Anticipation,credit,4,2388381.26,2659,2558
2025-02-19,PJ,pos,aggressive,D1Anticipation,credit,4,1034647.86,1082,943
2025-02-19,PF,tap,domination,D0/Nitro,credit,4,2200,1,1
2025-02-19,PJ,link,domination,D1Anticipation,credit,4,167757.74,65,48
2025-02-19,PJ,tap,intermediary,D0/Nitro,credit,4,294,1,1
2025-02-19,PJ,tap,aggressive,D1Anticipation,credit,4,162310.72,65,58
2025-02-19,PJ,pos,domination,D0/Nitro,credit,4,20990.08,9,8
2025-02-19,PF,tap,aggressive,D1Anticipation,credit,4,9565.99,8,8
2025-02-19,PJ,link,normal,D0/Nitro,credit,4,261396.75,267,258
2025-02-19,PJ,tap,normal,D0/Nitro,credit,4,246428.73,258,252
2025-02-19,PJ,tap,aggressive,D0/Nitro,credit,4,20412.38,5,4
2025-02-19,PF,tap,intermediary,D1Anticipation,credit,4,3365.43,3,3
2025-02-19,PJ,link,domination,D0/Nitro,credit,4,4971.61,4,4
2025-02-19,PF,link,aggressive,D1Anticipation,credit,4,206.32,1,1
2025-02-19,PJ,pos,normal,D1Anticipation,credit,5,3180923.76,3009,2802
2025-02-19,PJ,pos,domination,D0/Nitro,credit,5,20237.47,11,6
